# relative_time, cycles_done, cur_item, corpus_count, pending_total, pending_favs, map_size, saved_crashes, saved_hangs, max_
depth, execs_per_sec, total_execs, edges_found
1092, 0, 87, 1987, 1980, 369, 0.65%, 0, 0, 3, 14.80, 34059, 54732
1098, 0, 87, 1987, 1980, 369, 0.65%, 0, 0, 3, 13.91, 34125, 54732
1103, 0, 87, 1988, 1981, 369, 0.65%, 0, 0, 3, 15.07, 34202, 54732
1109, 0, 87, 1992, 1985, 369, 0.65%, 0, 0, 3, 14.19, 34278, 54736
1114, 0, 87, 1994, 1987, 369, 0.65%, 0, 0, 3, 13.76, 34345, 54736
1119, 0, 87, 1995, 1988, 369, 0.65%, 0, 0, 3, 13.67, 34414, 54736
1124, 0, 87, 1998, 1991, 369, 0.65%, 0, 0, 3, 13.40, 34480, 54736
1129, 0, 87, 1999, 1992, 369, 0.65%, 0, 0, 3, 13.70, 34548, 54740
1134, 0, 87, 2000, 1993, 369, 0.65%, 0, 0, 3, 13.54, 34615, 54740
1139, 0, 87, 2000, 1993, 369, 0.65%, 0, 0, 3, 13.72, 34684, 54740
1144, 0, 87, 2001, 1994, 369, 0.65%, 0, 0, 3, 13.52, 34752, 54740
1150, 0, 87, 2003, 1996, 369, 0.65%, 0, 0, 3, 13.26, 34818, 54760
1155, 0, 87, 2005, 1998, 369, 0.65%, 0, 0, 3, 13.61, 34892, 54761
1160, 0, 87, 2006, 1999, 369, 0.65%, 0, 0, 3, 13.53, 34958, 54761
1165, 0, 87, 2008, 2001, 369, 0.65%, 0, 0, 3, 13.23, 35020, 54761
1170, 0, 87, 2009, 2002, 369, 0.65%, 0, 0, 3, 13.47, 35087, 54761
1175, 0, 87, 2010, 2003, 369, 0.65%, 0, 0, 3, 13.65, 35157, 54761
1180, 0, 87, 2011, 2004, 369, 0.65%, 0, 0, 3, 13.39, 35223, 54761
1185, 0, 87, 2012, 2005, 369, 0.65%, 0, 0, 3, 13.26, 35291, 54761
1191, 0, 87, 2013, 2006, 369, 0.65%, 0, 0, 3, 13.21, 35356, 54762
1196, 0, 87, 2013, 2006, 369, 0.65%, 0, 0, 3, 13.13, 35422, 54762
1201, 0, 87, 2013, 2006, 369, 0.65%, 0, 0, 3, 13.16, 35490, 54762
1206, 0, 87, 2014, 2007, 369, 0.65%, 0, 0, 3, 13.17, 35553, 54762
1212, 0, 87, 2015, 2008, 369, 0.65%, 0, 0, 3, 13.07, 35630, 54762
1217, 0, 87, 2017, 2010, 369, 0.65%, 0, 0, 3, 12.14, 35680, 54762
1222, 0, 87, 2018, 2011, 369, 0.65%, 0, 0, 3, 12.58, 35741, 54762
1227, 0, 87, 2018, 2011, 369, 0.65%, 0, 0, 3, 12.12, 35802, 54762
1233, 0, 87, 2020, 2013, 369, 0.65%, 0, 0, 3, 12.01, 35866, 54762
1238, 0, 87, 2020, 2013, 369, 0.65%, 0, 0, 3, 12.32, 35928, 54762
1243, 0, 87, 2020, 2013, 369, 0.65%, 0, 0, 3, 12.19, 35990, 54762
1248, 0, 87, 2021, 2014, 369, 0.65%, 0, 0, 3, 12.86, 36055, 54763
1254, 0, 466, 2021, 2013, 372, 0.65%, 0, 0, 3, 12.61, 36120, 54763
1260, 0, 466, 2022, 2014, 372, 0.65%, 0, 0, 3, 12.76, 36195, 54764
1265, 0, 466, 2025, 2017, 372, 0.65%, 0, 0, 3, 13.01, 36260, 54784
1270, 0, 466, 2028, 2020, 372, 0.65%, 0, 0, 3, 12.87, 36325, 54785
1276, 0, 466, 2032, 2024, 372, 0.65%, 0, 0, 3, 12.92, 36395, 54788
1282, 0, 466, 2036, 2028, 372, 0.65%, 0, 0, 3, 12.77, 36467, 54789
1287, 0, 466, 2040, 2032, 372, 0.65%, 0, 0, 3, 12.85, 36534, 54794
1292, 0, 466, 2042, 2034, 372, 0.65%, 0, 0, 3, 12.78, 36595, 54796
1297, 0, 466, 2043, 2035, 372, 0.65%, 0, 0, 3, 12.98, 36662, 54797
1302, 0, 466, 2044, 2036, 372, 0.65%, 0, 0, 3, 13.05, 36727, 54797
1307, 0, 466, 2047, 2039, 372, 0.65%, 0, 0, 3, 12.71, 36788, 54797
1313, 0, 466, 2047, 2039, 372, 0.65%, 0, 0, 3, 12.83, 36854, 54797
1318, 0, 466, 2050, 2042, 372, 0.65%, 0, 0, 3, 12.68, 36916, 54797
1323, 0, 466, 2051, 2043, 372, 0.65%, 0, 0, 3, 12.81, 36978, 54797
1328, 0, 466, 2051, 2043, 372, 0.65%, 0, 0, 3, 12.62, 37043, 54797
1333, 0, 466, 2052, 2044, 372, 0.65%, 0, 0, 3, 12.86, 37112, 54797
1338, 0, 466, 2053, 2045, 372, 0.65%, 0, 0, 3, 12.95, 37177, 54797
1344, 0, 466, 2054, 2046, 372, 0.65%, 0, 0, 3, 13.02, 37244, 54798
1349, 0, 466, 2056, 2048, 372, 0.65%, 0, 0, 3, 12.85, 37312, 54798
1354, 0, 466, 2059, 2051, 372, 0.65%, 0, 0, 3, 12.77, 37375, 54800
1359, 0, 466, 2060, 2052, 372, 0.65%, 0, 0, 3, 12.84, 37440, 54802
1364, 0, 466, 2062, 2054, 372, 0.65%, 0, 0, 3, 12.71, 37503, 54805
1370, 0, 466, 2062, 2054, 372, 0.65%, 0, 0, 3, 12.94, 37569, 54805
1375, 0, 466, 2063, 2055, 372, 0.65%, 0, 0, 3, 13.04, 37636, 54805
1380, 0, 466, 2065, 2057, 372, 0.65%, 0, 0, 3, 12.94, 37701, 54806
1385, 0, 466, 2066, 2058, 372, 0.65%, 0, 0, 3, 13.06, 37763, 54806
1390, 0, 466, 2066, 2058, 372, 0.65%, 0, 0, 3, 13.12, 37829, 54806
1395, 0, 466, 2067, 2059, 372, 0.65%, 0, 0, 3, 12.89, 37895, 54806
1400, 0, 466, 2068, 2060, 372, 0.65%, 0, 0, 3, 12.95, 37961, 54806
1405, 0, 466, 2070, 2062, 372, 0.65%, 0, 0, 3, 12.80, 38025, 54807
1411, 0, 466, 2072, 2064, 372, 0.65%, 0, 0, 3, 12.85, 38091, 54813
1416, 0, 466, 2073, 2065, 372, 0.65%, 0, 0, 3, 12.83, 38157, 54813
1422, 0, 466, 2076, 2068, 372, 0.65%, 0, 0, 3, 12.72, 38229, 54813
1427, 0, 466, 2076, 2068, 372, 0.65%, 0, 0, 3, 12.81, 38295, 54813
1432, 0, 466, 2076, 2068, 372, 0.65%, 0, 0, 3, 12.91, 38361, 54813
1437, 0, 466, 2077, 2069, 372, 0.65%, 0, 0, 3, 12.91, 38424, 54813
1442, 0, 466, 2078, 2070, 372, 0.65%, 0, 0, 3, 13.11, 38487, 54813
1448, 0, 466, 2080, 2072, 372, 0.65%, 0, 0, 3, 13.16, 38554, 54815
1453, 0, 466, 2080, 2072, 372, 0.65%, 0, 0, 3, 13.33, 38623, 54815
1458, 0, 466, 2082, 2074, 372, 0.65%, 0, 0, 3, 12.71, 38678, 54815
1463, 0, 466, 2083, 2075, 372, 0.65%, 0, 0, 3, 12.11, 38736, 54816
1468, 0, 1705, 2085, 2076, 387, 0.65%, 0, 0, 3, 12.26, 38800, 54816
1474, 0, 1705, 2088, 2079, 387, 0.65%, 0, 0, 3, 12.86, 38877, 54817
1479, 0, 1705, 2089, 2080, 387, 0.65%, 0, 0, 3, 13.18, 38944, 54817
1484, 0, 1705, 2090, 2081, 387, 0.65%, 0, 0, 3, 13.44, 39012, 54817
1489, 0, 1705, 2090, 2081, 387, 0.65%, 0, 0, 3, 13.39, 39081, 54817
1494, 0, 1705, 2093, 2084, 387, 0.65%, 0, 0, 3, 13.27, 39146, 54820
1500, 0, 1705, 2095, 2086, 387, 0.65%, 0, 0, 3, 13.28, 39216, 54822
1505, 0, 1705, 2097, 2088, 387, 0.65%, 0, 0, 3, 13.33, 39284, 54823
1511, 0, 1705, 2098, 2089, 387, 0.65%, 0, 0, 3, 13.37, 39362, 54823
1516, 0, 1705, 2100, 2091, 387, 0.65%, 0, 0, 3, 13.28, 39430, 54823
